V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
636,Alabama,4/14/20,233.8848408,218.4145833,252,72.22297202,69.88112745,74.62544643,66.91865565,65.1996875,68.85714286,15,15,15,31.77551027,25.93222222,37.66785714,10.59778077,9.941176471,11.36858553,114,114,114,0,0,0,0,0,0,8.982,9,9,113.399,109,109,observed,-35.35734296,observed,2938.163103,231.2247153,1109.530997,654.8929521,1965.691803
637,Alabama,4/15/20,240.578042,225.2104911,258.275,74.02072006,71.72627841,76.56272321,68.44428745,66.72694805,70.37524038,4,4,4,35.36446677,29.24652778,42.24095023,11.59455717,10.88888889,12.41176471,118,118,118,0,0,0,0,0,0,9.98,10,10,123.379,119,119,observed,-34.71633267,observed,2989.147794,219.2508995,1161.530004,675.0264628,2297.573825
638,Alabama,4/16/20,243.8343048,227.9985294,261.4147059,74.66292728,72.26588235,77.1875,68.87237579,67.15357143,70.7375387,15,15,15,35.32397285,29.56964286,42.70641711,11.4166884,10.77777778,12.1878125,133,133,133,0,0,0,0,0,0,9.98,10,10,133.359,129,129,observed,-34.04859721,observed,3040.132485,209.9763413,1365.244073,665.9502773,2890.435774
639,Alabama,4/17/20,244.4731214,227.9983333,262.2433007,75.17489589,73,77.54588068,69.21146085,67.46666667,71.10575658,15,15,15,35.25503031,29.12465278,41.75267857,11.44650403,10.82294118,12.22222222,148,148,148,0,0,0,0,0,0,9.98,10,10,143.339,139,139,observed,-33.36655457,observed,3091.117176,204.3945952,1637.145645,667.9287586,3187.769041
640,Alabama,4/18/20,241.6461404,224.5710317,259.3368421,74.82907064,72.46666667,77.31258224,68.64350057,66.88888889,70.62648026,5,5,5,31.70288274,25.93907563,38.33333333,10.60275547,9.933076923,11.35349265,153,153,153,0,0,0,0,0,0,8.982,9,9,152.321,148,148,observed,-32.67641087,observed,3142.101868,202.492122,1838.090916,948.310425,3325.152146
641,Alabama,4/19/20,236.2957808,218.584893,254.2152632,74.30073685,71.92222222,76.94868421,67.95271302,66.11748366,69.94868421,4,4,4,28.13799265,22.57047619,34.40388889,9.587247205,8.940980392,10.35742481,157,157,157,0,0,0,0,0,0,8.982,9,9,161.303,157,157,observed,-31.97848012,observed,3193.086559,203.5529663,1872.534791,1100.894616,3317.800697
642,Alabama,4/20/20,229.9071357,213.175905,247.4167763,72.79748058,70.42827381,75.64296218,66.27701096,64.42838346,68.36392045,6,6,6,24.55035283,19.72673797,30.50367647,8.599437548,7.833333333,9.400294118,163,163,163,0,0,0,0,0,0,9.98,10,10,171.283,167,167,observed,-31.26790683,observed,3244.07125,206.2453019,1762.675037,993.245919,3173.294446
643,Alabama,4/21/20,225.911602,209.3333333,243.2363562,71.12392751,68.76344538,73.77833333,64.48954122,62.64241071,66.53333333,20,20,20,28.26600792,23.15672515,34.62604167,9.442955801,8.8328125,10.1671875,183,183,183,0,0,0,0,0,0,9.98,10,10,181.263,177,177,observed,-30.53639787,observed,3718.673264,208.7707232,1626.011922,987.0123564,2911.109307
644,Alabama,4/22/20,226.3936014,210.2848214,242.5058333,71.26981203,68.78571429,73.84327485,64.58830432,62.70490196,66.64754902,13,13,13,35.19429145,28.8325,42.11166667,11.28138979,10.6875,12,196,196,196,0,0,0,0,0,0,9.98,10,10,191.243,187,187,observed,-29.77077524,observed,4193.275279,209.4615634,1572.596502,1016.844917,2708.541701
645,Alabama,4/23/20,233.8992014,217.1392857,250.5022059,73.10622058,70.66538462,75.82409502,66.47377867,64.61083333,68.54588068,6,6,6,42.35990659,35.99333333,49.17941176,13.10715812,12.58322368,13.81277574,202,202,202,0,0,0,0,0,0,8.982,9,9,200.225,196,196,observed,-28.95638782,observed,4667.877294,207.5776229,1641.239041,1003.645525,2954.58823
646,Alabama,4/24/20,245.9430869,230.1395833,262.6260417,77.1081524,74.66666667,79.82377451,70.4641307,68.72181373,72.47132353,7,7,7,45.80817211,38.99642857,53.73096591,14.2673098,13.66666667,15,209,209,209,0,0,0,0,0,0,7.984,8,8,208.209,204,204,observed,-28.08208477,observed,5142.479308,203.7207547,1755.704192,1001.951655,3036.928031
647,Alabama,4/25/20,257.8127599,240.9214286,275.7802083,81.27374449,78.91597222,83.94583333,74.56986463,72.78918129,76.64754902,0,0,0,42.25210882,35.6,50.14383117,13.59685663,12.94117647,14.44469697,209,209,209,0,0,0,0,0,0,6.986,7,7,215.195,211,211,observed,-27.1436039,observed,5617.081323,199.4284239,1834.227485,1226.865097,3121.300639
648,Alabama,4/26/20,269.3752137,252.464375,286.9460069,85.60479128,82.87371324,88.45484848,78.7795798,77,81,10,10,10,38.5565619,32.47350877,45.33333333,12.93815053,12.17622549,13.83333333,219,219,219,0,0,0,0,0,0,7.984,8,8,223.179,219,219,observed,-26.14301561,observed,6091.683337,196.3685494,1847.693701,1253.081675,3122.084861
649,Alabama,4/27/20,275.3019701,258.5828125,293.3923246,87.06360936,84.38825758,90,80.08830277,78.22222222,82.33392857,9,9,9,31.63470067,26.29358289,37.66875,11.05859885,10.3,12,228,228,228,0,0,0,0,0,0,9.98,10,10,233.159,229,229,observed,-25.08821541,observed,6566.285352,195.7549569,1808.344862,1249.566642,3019.125501
650,Alabama,4/28/20,276.9307262,259.1652778,295.6539593,86.40191245,83.64558824,89.25,79.31351018,77.46111111,81.55625,14,14,14,31.88083225,26.11,38.25208333,10.93286026,10.1996875,11.77833333,242,242,242,0,0,0,0,0,0,11.976,12,12,245.135,241,241,observed,-23.99355668,observed,6371.958832,198.3428662,1737.991299,1259.950157,2897.653549
651,Alabama,4/29/20,278.679089,260.9265625,296.8157986,85.73754715,83.16607143,88.615625,78.52709569,76.5706044,80.83365385,14,14,14,38.76506213,32.624375,45.86071429,12.7483231,12.05874183,13.55637255,256,256,256,0,0,0,0,0,0,12.974,13,13,258.109,254,254,observed,-22.87850729,observed,6177.632312,204.5611813,1706.014022,1244.323892,2843.452358
652,Alabama,4/30/20,288.5122403,270.9966667,307.5569444,87.71738534,85.133125,90.70629085,80.51530063,78.66607143,82.89473684,16,16,16,52.85201116,45.6125,61,16.42034222,15.81818182,17.18196023,272,272,272,0,0,0,0,0,0,11.976,12,12,270.085,266,266,observed,-21.76625141,observed,5983.305792,214.4531417,1710.236422,1256.793917,2795.442108
653,Alabama,5/1/20,307.7750626,289.4114706,326.1694444,93.55478185,90.99861111,96.47205882,86.40251583,84.52867647,88.70629085,17,17,17,63.61217631,55.05735294,72.4,19.43415199,18.8121875,20.2637218,289,289,289,0,0,0,0,0,0,10.978,11,11,281.063,277,277,observed,-20.68221545,observed,5788.979273,227.3962936,1699.850093,1252.621972,2799.088711
654,Alabama,5/2/20,330.2824034,312.0513158,349.3712121,100.7071432,98.165625,103.4444444,93.49640633,91.63636364,95.75069444,-1,-1,-1,63.42514652,55.62326389,72.47444853,19.73360857,19.05131579,20.60027778,288,288,288,0,0,0,0,0,0,8.982,9,9,290.045,286,286,observed,-19.65110184,observed,5594.652753,242.0832659,1659.540209,1208.105765,2747.449497
655,Alabama,5/3/20,350.383007,330.065,370.8762019,108.4944705,105.8453125,111.4444444,101.0219479,99.2,103.3168233,2,2,2,56.32753079,49.06647059,64.93666667,18.38276486,17.61111111,19.35294118,290,290,290,0,0,0,0,0,0,8.982,9,9,299.027,295,295,observed,-18.69391505,observed,5400.326233,256.868676,1615.700121,1159.390239,2672.023794
656,Alabama,5/4/20,368.0313244,347.8116319,389.1825851,114.9272996,112.363474,117.8464286,106.9471406,105.0666667,109.2779762,8,8,8,49.29917993,42.17727273,57.37591912,16.87378487,15.94436275,17.90057692,298,298,298,0,0,0,0,0,0,10.978,11,11,310.005,306,306,observed,-17.82506411,observed,5205.999713,270.2645197,1570.57365,1100.679866,2631.002266
657,Alabama,5/5/20,379.8081246,359.385049,401.1713235,118.5280725,115.8565476,121.5555556,109.9879588,108,112.4448718,17,17,17,45.80423588,39.22121212,53.11190476,15.88016273,14.92222222,16.9334375,315,315,315,0,0,0,0,0,0,14.97,15,15,324.975,321,321,observed,-17.05142773,observed,5009.469111,281.1587478,1532.772575,1064.110484,2559.495209
658,Alabama,5/6/20,390.7432709,371.6433824,414.2365546,120.129047,117.2302632,123.7524038,111.0828288,108.4705882,114.25,28,28,28,53.5258471,44.41787926,65.33333333,17.7021326,16.11111111,20,343,343,343,0,0,0,0,0,0,17.964,18,18,342.939,339,339,observed,-16.3730601,observed,4812.93851,288.77485,1511.978556,1021.97071,2486.384501
659,Alabama,5/7/20,395.6713403,372.8807018,422.6729167,120.1139764,116.2222222,125.8,110.750947,107.3125,115.8375,26,26,26,59.97275325,50.13,71.25404412,19.24223922,17.68328173,21.85904762,369,369,369,0,0,0,0,0,0,17.964,18,18,360.903,357,357,observed,-15.78566157,observed,4616.407909,292.6868684,1512.726805,1010.244547,2480.540586
660,Alabama,5/8/20,397.4682622,371.2479167,429.8915441,120.7459823,115.7316667,128.3392857,111.2361016,106.777451,118.385625,14,14,14,63.9662691,54.11617647,76.00277778,20.21686245,18.57853618,22.78607143,383,383,383,0,0,0,0,0,0,15.968,16,16,376.871,373,373,observed,-15.28284408,observed,4419.877307,293.1106904,1516.118843,999.0143637,2505.548891
661,Alabama,5/9/20,398.8076587,370.1068627,437.3267463,122.6440757,116.3125,133.0651042,112.9633776,107.2775,123.2033333,7,7,7,61.16377015,52.14241071,73.3375,19.82624401,17.88134675,22.92857143,390,390,390,0,0,0,0,0,0,13.972,14,14,390.843,387,387,observed,-14.85822846,observed,4223.346706,291.2182513,1516.360663,983.8225379,2529.307084
662,Alabama,5/10/20,404.8290558,373.2166667,450.3591518,126.074437,118.7054228,139.6260417,116.1517355,109.1664474,128.7524038,3,3,3,58.8839534,49.66388889,71,19.47896006,17.5880031,22.50178571,393,393,393,0,0,0,0,0,0,12.974,13,13,403.817,400,400,observed,-14.50696699,observed,4026.816104,288.9924076,1527.317663,971.4464389,2555.208394
663,Alabama,5/11/20,413.9121748,373.8875,483.4358333,130.0718721,119.9960526,149.8375,119.806161,110.2105263,139.4345238,10,10,10,56.42036944,42.86444444,82.49333333,18.92229543,15.5,26.64296218,403,403,403,0,0,0,0,0,0,15.102,14,17,418.919,414,417,observed,-14.22632404,observed,3830.285503,288.4937629,1544.67524,960.9665056,2595.741321
664,Alabama,5/12/20,422.0850509,372.3074653,521.7895833,131.8414153,119.1666667,159.009375,121.2152027,109.0573529,147.8508333,32,32,32,55.63710617,39.37483553,90.29285714,18.64186631,14.41147059,29.06272321,435,435,435,0,0,0,0,0,0,16.985,16,19,435.904,430,436.025,projected,-14.22632404,observed,3830.285503,290.9740406,1547.900918,937.6493442,2599.494733
665,Alabama,5/13/20,421.4964636,364.8140523,554.0803571,131.5136524,115.3328947,168.2245536,120.4707138,104.5541667,157.1906061,15,15,15,54.31416636,33.68289474,104.0090909,18.10757925,12.23467492,32.09863636,450,450,450,0,0,0,0,0,0,18.128,17,21,454.032,447,457.025,projected,-14.22632404,observed,3830.285503,296.4635555,1528.213491,902.2675994,2561.227854
666,Alabama,5/14/20,414.114023,340.5723684,572.6486607,129.4770616,108.2078947,176.25875,118.0538818,97.47017544,164.2177273,23,23,23,53.04995145,28.41315789,104.5180556,17.56156118,10.47105263,33.00625,473,473,473,0,0,0,0,0,0,17.36,16,20,471.392,463,477.025,projected,-14.22632404,observed,3830.285503,304.070325,1502.014091,863.7066725,2544.63453
667,Alabama,5/15/20,403.6572495,310.8302632,603.3175,127.6088492,100.1013158,187.0717262,115.9120252,89.47236842,173.8589286,10,10,10,51.74706038,26.78947368,104.5048077,17.26139619,9.998684211,32.92083333,483,483,483,0,0,0,0,0,0,16.719,15,19,488.111,478,497.025,projected,-14.22632404,projected,3886.574015,312.6949982,1478.073217,826.5129138,2537.180126
668,Alabama,5/16/20,395.497577,282.1473684,645.7227273,125.5269257,91.36710526,200.2994048,113.7953944,80.73552632,187.7910714,2,2,2,51.30955442,26.15526316,103.9386364,17.05184139,8.842105263,33.67123016,485,485,485,0,0,0,0,0,0,15.977,13,23,504.088,492,520,projected,-14.22632404,projected,3942.862528,321.7019422,1458.349959,790.4526135,2518.438339
669,Alabama,5/17/20,389.6808862,253.8973684,691.6172348,123.4954051,82.83684211,209.4785985,111.9343446,72.89342105,196.9354167,3,3,3,51.09002559,24.47105263,105.13,16.84726422,8.157894737,34.57305195,488,488,488,0,0,0,0,0,0,15.818,12,25.025,519.906,504,545,projected,-14.22632404,projected,3999.15104,,1439.843727,759.6729959,2495.840043
670,Alabama,5/18/20,384.9871097,228.6671053,718.80625,121.423174,74.41578947,218.2742424,110.0480303,65.05,203.7956169,1,1,1,50.47218376,23.20921053,101.395,16.6519317,7.842105263,34.54640152,489,489,489,0,0,0,0,0,0,15.422,10,29.025,535.328,515,571,projected,-14.22632404,projected,4055.439552,,1409.934699,723.3225697,2466.480474
671,Alabama,5/19/20,380.568526,208.1539474,741.6454545,119.9655339,69.71052632,221.8258929,108.6686254,60.46578947,206.6871212,15,15,15,50.04073484,22.15789474,105.5329545,16.56449249,7.263157895,34.383125,504,504,504,0,0,0,0,0,0,14.996,8,30,550.324,524,598,projected,-14.22632404,projected,4111.728065,,1362.150157,677.9266314,2413.110406
672,Alabama,5/20/20,376.8820654,197.7881579,748.3977273,119.263554,66.50394737,226.3770833,107.9210274,57.67368421,210.0428571,18,18,18,50.13162929,19.67763158,107.5818182,16.55125928,7.051315789,35.75625,522,522,522,0,0,0,0,0,0,14.71,8,30,565.034,531.975,622.05,projected,-14.22632404,projected,4168.016577,,1312.005964,628.9236799,2354.016032
673,Alabama,5/21/20,374.1016612,185.1236842,747.8541209,119.0688464,62.72368421,230.25875,107.6437291,54.31447368,212.1386364,7,7,7,50.4460679,17.78289474,112.3722222,16.60415485,6.263157895,36.09363636,529,529,529,0,0,0,0,0,0,14.567,7,30,579.601,539,652.025,projected,-14.22632404,projected,4224.305089,,1262.69704,589.0243291,2294.037651
674,Alabama,5/22/20,372.7541227,174.7486842,755.192803,118.7259221,58.99210526,234.2642045,107.3611454,51.15526316,215.0576923,12,12,12,50.79175285,17.52368421,113.4,16.69031976,5.947368421,36.46346154,541,541,541,0,0,0,0,0,0,14.408,7,30,594.009,546,680.025,projected,-14.22632404,projected,4280.593601,,1209.953222,546.2045526,2205.181316
675,Alabama,5/23/20,372.7154194,162.025,769.5416667,118.3719747,54.94078947,238.1958333,107.174983,48.03947368,219.3962121,8,8,8,51.35749123,15.94473684,117.1083333,16.81401269,5.684210526,38.10363636,549,549,549,0,0,0,0,0,0,14.281,7,30,608.29,552.975,710,projected,-14.22632404,projected,4336.882114,,1158.762382,504.3769665,2118.087453
676,Alabama,5/24/20,373.2232129,152.2236842,784.05,118.0470065,50.67105263,244.7004545,107.0614953,43.99736842,225.3259091,14.21,6,30,51.38179909,14.47236842,123.61625,16.90132723,4.947368421,39.6025,622.5,558.975,739.025,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4393.170626,,1105.974985,466.811287,2053.304672
677,Alabama,5/25/20,374.7509189,141.0986842,804.9034965,118.0087735,46.73289474,252.1948864,107.1874086,40.67763158,231.9863636,14.205,6,30,51.70159734,13.36578947,125.7783333,16.99563325,4.735526316,39.73159091,636.705,564.975,769.05,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4449.459138,,1058.722678,432.0285112,1976.801539
678,Alabama,5/26/20,377.0032508,131.5671053,828.5329545,118.3431239,42.94473684,260.4420455,107.6198978,37.10394737,240.2835227,14.288,5,31,52.45199102,12.525,128,17.22492971,4.526315789,41.00357143,650.993,570,801.05,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4505.747651,,1021.029564,403.0411251,1921.313504
679,Alabama,5/27/20,378.0101147,121.8197368,859.1172078,118.4970328,39.78552632,265.3491477,107.8473106,34.20526316,244.165625,14.388,5,32,51.67144055,11.30657895,131.0227273,17.00747004,3.789473684,41.86428571,665.381,575,835,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4562.036163,,985.2028902,377.9593016,1863.606391
680,Alabama,5/28/20,378.2973449,112.7105263,884.9107143,118.5303671,36.46184211,272.1575,107.9511975,31.36710526,249.8740909,14.504,5,33,51.45826628,10.62894737,136.04,16.97273045,3.577631579,43.00833333,679.885,579.975,868,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4618.324675,,949.7068558,355.8465984,1828.99158
681,Alabama,5/29/20,378.288554,103.2092105,906.15,118.5285636,33.36842105,278.6946429,107.9834397,28.89210526,257.6371429,14.581,4,34,51.40319498,9.736842105,133.2333333,16.98703797,3.526315789,44.00454545,694.466,583.975,900,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4674.613188,,915.2135677,334.9203972,1774.273229
682,Alabama,5/30/20,377.4593665,97.31052632,939.661039,118.3459562,31.46315789,286.015,107.8285128,27.36578947,263.2271429,14.676,4,35,50.9349533,9.310526316,137.1361111,16.8376568,3.367105263,44.55833333,709.142,587.975,931,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4730.9017,,880.2696129,314.6092545,1716.502242
683,Alabama,5/31/20,376.386907,88.99605263,966.9002273,117.9897692,28.73289474,290.7142857,107.4790438,25.15657895,269.1535714,14.869,4,36,50.62543069,7.838157895,140.8227273,16.69074473,2.630263158,45.27662338,724.011,591,968,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4787.190212,,845.1166052,294.0097008,1666.058586
684,Alabama,6/1/20,374.087569,80.41315789,974.1275,117.2293993,26.21052632,298.4357143,106.7287237,22.73421053,276.5821429,14.663,3,36.025,49.79392508,7.263157895,142.225,16.46312251,2.578947368,45.57276786,738.674,594.975,1006,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4843.478724,,809.9651819,273.5325897,1612.554479
685,Alabama,6/2/20,372.0828037,73.575,989.7825,116.8244259,24.72894737,305.7626623,106.3337655,21.525,281.9113636,14.62,3,37.025,50.30502918,6.944736842,141.3285714,16.60428588,2.368421053,46.44833333,753.294,597.975,1045,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4899.767237,,774.0869524,254.868399,1557.627311
686,Alabama,6/3/20,368.2242811,68.83421053,984.8916667,115.7698303,22.72894737,310.75,105.2621006,19.89210526,285.75625,14.566,3,38,47.8405254,6.631578947,140.2616071,15.88155929,2.314473684,45.90104167,767.86,600.975,1082.05,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,4956.055749,,739.1518091,237.3742828,1501.262036
687,Alabama,6/4/20,363.4428066,64.13947368,999.8055556,114.3516662,20.99736842,312.015,103.8605682,18.20921053,285.4094444,14.469,3,39,46.63297868,6,140.6016667,15.45015568,2.263157895,45.140625,782.329,603.975,1119.125,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5012.344261,,706.8607538,221.4750792,1448.839844
688,Alabama,6/5/20,357.7213072,58.94473684,1006.483889,112.7259202,19.46052632,313.2116667,102.2335568,17.09868421,286.4558333,14.33,2,39,45.59306561,5.576315789,141.5125,15.15326666,2.210526316,46.301875,796.659,606,1156.225,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5068.632774,,676.9155151,206.5819327,1403.103522
689,Alabama,6/6/20,351.2113273,54.86842105,1001.886111,110.7655771,18.15789474,310.4425,100.3256041,15.99868421,284.9080556,14.117,2,39.025,44.29694674,4.576315789,135.2625,14.68998415,1.421052632,45.22604167,810.776,608,1193.325,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5124.921286,,648.1302906,192.5023606,1367.871037
690,Alabama,6/7/20,343.6818476,51.68157895,995.499375,108.6628357,16.89210526,310.408125,98.30147171,14.82894737,285.383125,14.269,2,40,42.86554664,3.947368421,137.8014286,14.33389182,1.315789474,45.00833333,825.045,610,1233.35,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5181.209798,,619.6622976,177.7515252,1324.752409
691,Alabama,6/8/20,335.782143,46.26052632,987.071875,106.0528682,15.51973684,310.43375,95.78881903,13.31052632,283.4783333,13.548,2,40,42.10038452,3.418421053,137.5625,14.01496219,1.263157895,44.90416667,838.593,612,1272.4,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5237.498311,,592.6683981,164.3630335,1286.090632
692,Alabama,6/9/20,327.1046046,42.24473684,989.034375,103.7993462,14.15657895,309.55,93.64148818,11.94605263,282.284375,13.202,2,39.025,40.91623679,3.207894737,134.1361111,13.63894803,1.263157895,44.671875,851.795,614,1311.45,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5293.786823,,567.7145337,153.5770766,1250.588764
693,Alabama,6/10/20,319.68759,37.93684211,993.1194444,101.5726181,12.78684211,310.709375,91.54991666,10.84078947,284.671875,12.853,2,39.025,40.2158539,3.105263158,138.2625,13.32800235,1.157894737,44.753125,864.648,616,1349.5,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5350.075335,,543.9764889,143.5513108,1214.669978
694,Alabama,6/11/20,312.3897313,34.31578947,992.8423611,99.32998756,11.36710526,309.6197917,89.47773066,9.577631579,285.05,12.508,1,39,39.17586138,3.105263158,136.1583333,13.03140747,1.105263158,44.88368056,877.156,618,1388.425,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5406.363847,,521.7398681,134.3387429,1177.366154
695,Alabama,6/12/20,305.5121412,31.36315789,987.8479167,97.16698726,10.26184211,311.15625,87.492056,8.842105263,284.8020833,12.204,1,39,38.62644302,2.789473684,136.0111111,12.7136565,1.105263158,44.01944444,889.36,619,1430.175,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5462.65236,,500.8760636,124.9221296,1144.917537
696,Alabama,6/13/20,298.8455401,29.31315789,986.5486111,95.04129896,9.734210526,312.3044643,85.55309575,8.525,283.56875,11.915,1,39,37.65086768,2.894736842,135.0107143,12.43905643,1.105263158,43.67222222,901.275,620.975,1469.075,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5518.940872,,480.2107315,115.6433391,1109.326743
697,Alabama,6/14/20,292.2613595,27.68289474,999.9756944,92.86593654,9.473684211,312.059375,83.56562695,8.314473684,281.953125,11.619,1,38,36.38709413,2.578947368,137.5125,12.08576009,1.105263158,43.89444444,912.894,621.975,1511.05,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5575.229384,,459.7846614,106.8685157,1069.157334
698,Alabama,6/15/20,285.0826365,26.84078947,1003.458333,90.67888146,9.209210526,313.275,81.57356157,8.103947368,282.146875,11.37,1,38,35.13629208,2.473684211,129.15,11.76723081,1.052631579,44.00357143,924.264,622.975,1544.225,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5631.517897,,439.1315219,98.4918297,1027.421247
699,Alabama,6/16/20,279.2513037,26.62763158,1005.765625,88.68141889,8.947368421,314.1270833,79.79248586,7.947368421,282.3125,11.121,1,38,35.35390429,2.578947368,134,11.70609672,1.052631579,43.23854167,935.385,623.975,1574.425,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5687.806409,,418.4896388,90.54663242,988.2001523
700,Alabama,6/17/20,272.005974,26.10263158,981.7,86.43228732,8.736842105,307.1822917,77.74389947,7.893421053,280.59375,10.863,1,38,33.26121248,2.444444444,129.1458333,11.12002411,1.052631579,41.90034722,946.248,624.975,1604.45,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5744.094921,,398.7933728,83.66283045,950.1890838
701,Alabama,6/18/20,264.6191277,25.10394737,965.772619,84.01605371,8.368421053,300.7302083,75.56681629,7.526315789,275.684375,10.618,1,38.025,32.06537747,2.157894737,126.5,10.74703305,1,42.28690476,956.866,625.975,1647.15,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5800.383434,,380.4969999,76.96557958,915.9470999
702,Alabama,6/19/20,259.756536,23.20263158,968.8673611,82.44328325,7.998684211,307.3857143,74.17964779,7.046052632,280.4520833,10.274,1,37.025,34.08690638,0,128.3625,11.22721369,0.368421053,41.58492063,967.14,626.975,1683.175,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5856.671946,,363.2147248,70.84084554,885.866761
703,Alabama,6/20/20,252.3255256,19.62763158,957.9170139,80.18463719,6.839473684,302.9634921,72.12009726,5.788157895,274.7839286,10,1,37,30.48331985,0,120.5875,10.14524576,0.210526316,40.50416667,977.14,627.975,1712.225,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5912.960458,,345.801809,65.15917791,857.9235491
704,Alabama,6/21/20,245.084651,16.30263158,928.55,77.93448892,5.631578947,297.9801587,70.0757817,4.785526316,270.10625,9.98,1,37,29.4463511,0,117.0464286,9.849813919,0.052631579,39.63080357,987.12,628.975,1740.225,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,5969.24897,,328.3221343,60.39154752,821.5377755
705,Alabama,6/22/20,237.8566976,11.94736842,909.7666667,75.61571339,4.421052632,290.8763393,67.91411213,3.682894737,262.1540179,9.446,1,36,28.57457231,0,122.2616071,9.681172497,0,39.50138889,996.566,629.975,1768.325,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,6025.537483,,311.076401,56.0265356,787.2395418
706,Alabama,6/23/20,230.2486929,8.893421053,898.40625,73.49590858,3.367105263,286.6415179,65.98219237,2.526315789,259.4366071,9.133,1,36,27.76067,0,119.0027778,9.284197547,0,38.77916667,1005.699,630.975,1796.2,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,6081.825995,,294.3650734,50.89087909,754.5108265
707,Alabama,6/24/20,223.684965,5.577631579,896.7388889,71.45984162,2.261842105,284.709375,64.12679799,1.473684211,255.7951389,9.594,0,35.025,26.98513068,0,113.60375,9.007340502,0,38.25625,1015.293,631.975,1826.175,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,6138.114507,,278.3878008,46.39062337,722.6329486
708,Alabama,6/25/20,216.716139,3.247368421,879.4170139,68.77368988,1.525,278.3660714,61.63730212,1.051315789,252,8.616,0,35,26.18169975,0,111.4678571,8.758504766,0,37.46547619,1023.909,632,1853.425,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,6194.40302,,263.3990875,42.43690285,692.4976903
709,Alabama,6/26/20,208.651202,2.157894737,855.1964286,66.86540146,1.315789474,274.6229167,59.91478974,0.893421053,248.2715278,8.374,0,34,25.49574495,0,112.5666667,8.528768004,0,37.13298611,1032.283,632,1889.425,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,6250.691532,,249.5466513,38.60478209,663.5529728
710,Alabama,6/27/20,202.7440082,1.840789474,843.51875,64.93924926,1.157894737,270.375,58.18362019,0.842105263,243.5513889,8.113,0,33.025,24.88793086,0,108.675,8.259607892,0,36.23055556,1040.396,632.975,1924.45,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,6306.980044,,237.0775778,35.61690387,635.1267927
711,Alabama,6/28/20,197.1137263,1.681578947,838.5114583,63.02926558,1,264.0178571,56.47167586,0.684210526,239.5760417,7.88,0,33,24.10913613,0,110.6016667,7.970247126,0,35.62604167,1048.276,632.975,1959.2,0,0,0,0,0,0,,,,,,,projected,-14.22632404,projected,6363.268557,,226.112105,32.59663635,610.0675218
