V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
1061,Alabama,5/10/20,333.0590197,293,375.521875,105.1010568,99,112,95.41873477,91,100.5125,42.3682302,29.6,58.28857143,14.08477428,12.5,16,0,0,0,0,0,0,3,3,3,393,393,393,13.54867816,13.54867816,13.54867816,409.2966504,409.2966504,409.2966504,observed,-14.53934772,observed,3768.856693,221,1102.066841,848.9202909,1394.479918
1062,Alabama,5/11/20,326.561925,289.34,367.55,103.2860048,97,110.5041667,93.518012,89.49583333,99,42.17443303,30,59.72142857,14.10970107,12.5,16,0,0,0,0,0,0,10,10,10,403,403,403,13.30560176,13.30560176,13.30560176,422.6022522,422.6022522,422.6022522,observed,-14.39652571,observed,3714.656516,275,1102.454338,853.901527,1394.171022
1063,Alabama,5/12/20,317.3419117,278.4875,357.5025,101.1003765,95,108,91.37762821,86.5,97,38.63299593,26,54.025,12.91795579,11.5,15,0,0,0,0,0,0,32,32,32,435,435,435,13.02334976,13.02334976,13.02334976,435.625602,435.625602,435.625602,observed,-14.28174856,observed,3673.695227,300,1105.702142,864.0011591,1388.818308
1064,Alabama,5/13/20,310.5485493,272.475,350.525,98.98019709,92.9875,106,89.30611188,84.5,94.50625,38.88627848,27.99166667,55.01666667,12.91537443,11.5,14.75208333,0,0,0,0,0,0,15,15,15,450,450,450,12.71353865,12.71353865,12.71353865,448.3391406,448.3391406,448.3391406,observed,-14.17169856,observed,3650.360778,236,1111.616975,873.2325813,1378.796883
1065,Alabama,5/14/20,303.5646293,264.5,348.175,96.84127581,90.5,104,87.23595449,82.5,92.5,38.71558101,27,55.025,12.93618566,11.5,15,0,0,0,0,0,0,23,23,23,473,473,473,12.38724469,12.38724469,12.38724469,460.7263853,460.7263853,460.7263853,observed,-14.04060352,observed,3651.283653,401,1119.988423,890.2762091,1390.414258
1066,Alabama,5/15/20,297.8390859,261.9875,339.5125,95.30096794,89,102,85.88665854,81.49886364,91,38.78366222,27,54,12.75217589,11.5,14.5,0,0,0,0,0,0,10,10,10,483,483,483,12.05471472,12.05471472,12.05471472,472.7811,472.7811,472.7811,observed,-13.86364888,observed,3684.162292,272,1130.581087,901.351508,1406.964218
1067,Alabama,5/16/20,291.0842577,254.5,332,92.82404334,86.5,100,83.56888806,79,88.5,35.42270035,24,50,11.78131222,10.5,13.66666667,0,0,0,0,0,0,2,2,2,485,485,485,11.72504645,11.72504645,11.72504645,484.5061465,484.5061465,484.5061465,observed,-13.63158803,observed,3755.455215,301,1143.133908,909.3201898,1441.182364
1068,Alabama,5/17/20,283.9610091,249,323.5041667,90.32862587,84,97,81.24315801,76.5,86.5,35.36516103,25,49,11.7707589,10.4975,13.5,0,0,0,0,0,0,3,3,3,488,488,488,11.40530809,11.40530809,11.40530809,495.9114546,495.9114546,495.9114546,observed,-13.35733843,observed,3867.800998,97,1157.353635,915.8053677,1458.46377
1069,Alabama,5/18/20,278.1511995,243.9625,317,88.83087962,82.5,95,79.90367883,75.33125,85,35.50354473,25,49.50416667,11.76188493,10.5,13.5,0,0,0,0,0,0,1,1,1,489,489,489,11.10111528,11.10111528,11.10111528,507.0125698,507.0125698,507.0125698,observed,-13.0700689,observed,4018.062379,315,1172.913974,928.5633708,1480.663899
1070,Alabama,5/19/20,274.1220173,237,310.0125,87.21576899,81,94,78.51281828,74,83.5,35.14412151,24,49.61,11.64003082,10.24375,13.5,0,0,0,0,0,0,15,15,15,504,504,504,10.81697609,10.81697609,10.81697609,517.8295459,517.8295459,517.8295459,observed,-12.81509128,observed,4196.625927,290,1189.459547,934.1560106,1492.90515
1071,Alabama,5/20/20,269.6631076,232.5,305.5125,85.61249033,79.5,91.75625,77.11992534,72.5,82.5125,34.90429346,24,49,11.63367421,10.19857143,13.5,0,0,0,0,0,0,18,18,18,522,522,522,10.55672153,10.55672153,10.55672153,528.3862674,528.3862674,528.3862674,observed,-12.64329833,observed,4388.217192,676,1206.606316,940.5792825,1524.072423
1072,Alabama,5/21/20,265.6862459,231.23125,301.0166667,84.00888932,78.5,90.3375,75.73895038,71.5,80.5,35.23413677,24,50.01428571,11.61992884,10.4975,13,0,0,0,0,0,0,7,7,7,529,529,529,10.32376515,10.32376515,10.32376515,538.7100326,538.7100326,538.7100326,observed,-12.59164832,observed,4574.257595,236,1223.937636,951.0858551,1567.74902
1073,Alabama,5/22/20,262.7713519,227,296.0041667,83.55598097,78,89.3375,75.40821949,71,80,35.36651445,24,50.3375,11.63222393,10.5,13.17083333,0,0,0,0,0,0,12,12,12,541,541,541,10.12037074,10.12037074,10.12037074,548.8304033,548.8304033,548.8304033,observed,-12.66587294,observed,4736.45471,382,1241.004147,956.8462266,1607.743258
1074,Alabama,5/23/20,261.917261,227.655,296.5125,83.04113478,77.5,89,75.05264882,70.79875,79.5,35.18372006,24,49.72142857,11.56992809,10.33125,13,0,0,0,0,0,0,8,8,8,549,549,549,9.947670981,9.947670981,9.947670981,558.7780743,558.7780743,558.7780743,observed,-12.83498322,observed,4860.909649,447,1257.324207,960.4528292,1632.534468
1075,Alabama,5/24/20,260.8469721,226.3125,296.7214286,82.58005337,77.5,88,74.77035542,70.5,79,34.89815075,24,50,11.64861966,10.5,13.43035714,0,0,0,0,0,0,2,2,2,551,551,551,9.806483126,9.806483126,9.806483126,568.5845574,568.5845574,568.5845574,observed,-13.03515676,observed,4941.473165,361,1272.38922,964.9457167,1647.767266
1076,Alabama,5/25/20,259.8732562,227.4958333,295.5375,82.28173155,77,87.16805556,74.56791177,70.49583333,78.5,35.1334299,24,49.20333333,11.61963398,10.49886364,13.378125,0,0,0,0,0,0,15,15,15,566,566,566,9.697039214,9.697039214,9.697039214,578.2815967,578.2815967,578.2815967,observed,-13.17163116,observed,4981.042535,508,1285.667695,973.8642089,1656.538623
1077,Alabama,5/26/20,259.4939619,225.9875,293.26875,81.97890204,76.5,87.5,74.35897363,70,78.5,35.21773552,24,50,11.61254491,10,13.20125,0,0,0,0,0,0,14,14,14,580,580,580,9.618465466,9.618465466,9.618465466,587.9000621,587.9000621,587.9000621,observed,-13.15199797,observed,4990.223113,664,1296.60986,979.7426893,1663.71436
1078,Alabama,5/27/20,259.4552272,226.5,296,81.64638947,76,87.5,74.14434759,70,78.5,35.38040501,23,50,11.60367309,10.5,13.00357143,0,0,0,0,0,0,3,3,3,583,583,583,9.569549433,9.569549433,9.569549433,597.4696116,597.4696116,597.4696116,observed,-12.93139804,observed,4984.07462,382,1304.782886,992.9417684,1673.418689
1079,Alabama,5/28/20,259.3028809,226.5,295.0107143,81.50473798,76,87.5,74.05299226,70,78.375625,35.54287183,24,50.01666667,11.61052441,10.33333333,13.33333333,0,0,0,0,0,0,8,8,8,591,591,591,9.549023821,9.549023821,9.549023821,607.0186354,607.0186354,607.0186354,observed,-12.51967757,observed,4978.350956,498,1310.420837,1020.56417,1672.458819
1080,Alabama,5/29/20,259.2520747,224.5,298.0375,81.29692686,76,87,73.91864795,70,78,35.61403009,24,51,11.57350109,10.5,13.003125,0,0,0,0,0,0,19,19,19,610,610,610,9.5553309,9.5553309,9.5553309,616.5739663,616.5739663,616.5739663,observed,-11.97310663,observed,4986.416532,501,1313.917551,1030.805808,1671.757062
1081,Alabama,5/30/20,258.9119706,225.3125,297,81.16044853,76,86.5,73.82387521,70,77.5,35.14644549,24,50.675,11.63428057,10.33333333,13,0,0,0,0,0,0,8,8,8,618,618,618,9.586825565,9.586825565,9.586825565,626.1607918,626.1607918,626.1607918,observed,-11.37360416,observed,5017.237253,328,1315.850678,1032.837896,1643.948783
1082,Alabama,5/31/20,259.1043499,227.73125,294,81.03697874,76,86.5,73.7515909,69.74375,77.805,35.42304255,24,51,11.63841514,10.33333333,13.5,0,0,0,0,0,0,12,12,12,630,630,630,9.641782377,9.641782377,9.641782377,635.8025742,635.8025742,635.8025742,observed,-10.80081986,observed,5074.378915,593,1316.935387,1042.081273,1659.742662
1083,Alabama,6/1/20,258.8049681,225.4875,294.5125,81.05065262,76,86.4025,73.74346702,69.5,78,34.97569963,24,49.5125,11.6537047,10.4975,13.5,0,0,0,0,0,0,16,16,16,646,646,646,9.718449724,9.718449724,9.718449724,645.5210239,645.5210239,645.5210239,observed,-10.30654857,observed,5155.831622,678,1317.994066,1035.200006,1645.013706
1084,Alabama,6/2/20,262.3513365,228.5,299.5,81.98902418,77,87.5,74.70927808,70.5975,78.8375,38.97191504,26.33333333,53,12.57204577,11,14.5,0,0,0,0,0,0,7,7,7,653,653,653,9.814815112,9.814815112,9.814815112,655.335839,655.335839,655.335839,observed,-9.911874656,observed,5254.59897,136,1319.82883,1030.735186,1652.727696
1085,Alabama,6/3/20,265.0041067,229.5,302.5125,83.0096077,78,88.225,75.69732248,71.5,79.5,38.16965359,26,52.20333333,12.64051236,11.5,14.5,0,0,0,0,0,0,0,0,0,653,653,653,9.928570513,9.928570513,9.928570513,665.2644096,665.2644096,665.2644096,observed,-9.61776768,observed,5359.99317,85,1322.404925,1021.538394,1673.429114
1086,Alabama,6/4/20,268.3928835,235.9875,307,84.00273886,79,89.1675,76.70910001,72.5,81,39.05511838,27.66666667,56,12.62535509,11.39833333,14.5,0,0,0,0,0,0,0,0,0,653,653,653,10.05703939,10.05703939,10.05703939,675.321449,675.321449,675.321449,observed,-9.411195922,observed,5459.574392,221,1325.980574,1012.187892,1695.093437
1087,Alabama,6/5/20,271.4893866,237.4875,308.5,85.24620036,79.5,91,77.88044419,73.5,82,38.69685935,27,55,12.81338959,11.5,14.5,0,0,0,0,0,0,23,23,23,676,676,676,10.19739239,10.19739239,10.19739239,685.5188413,685.5188413,685.5188413,observed,-9.266724768,observed,5541.548716,315,1329.641017,996.8329217,1731.220745
1088,Alabama,6/6/20,275.3153327,242.4875,315,86.33278073,81,92,78.91600892,75,83.3375,39.03401997,27,56.025,12.73520004,11.5,14.5,0,0,0,0,0,0,13,13,13,689,689,689,10.34657553,10.34657553,10.34657553,695.8654169,695.8654169,695.8654169,observed,-9.160213543,observed,5597.251627,656,1333.404276,990.1214236,1750.233108
1089,Alabama,6/7/20,278.669996,245,316,87.46383881,82,93.5,80.02258752,76.39833333,84.3375,38.75712239,26,54.36428571,12.75069206,11.5,14.5,0,0,0,0,0,0,3,3,3,692,692,692,10.50114488,10.50114488,10.50114488,706.3665618,706.3665618,706.3665618,observed,-9.074671814,observed,5623.017374,457,1337.741338,981.2317612,1787.594073
1090,Alabama,6/8/20,281.4692867,247.475,321.378125,87.62273594,82.5,93,80.12587307,76.19777778,84.5,38.78185907,27,54,12.77144204,11.5,14.5,0,0,0,0,0,0,26,26,26,718,718,718,10.65726672,10.65726672,10.65726672,717.0238285,717.0238285,717.0238285,observed,-8.990333541,observed,5620.705355,425,1342.645742,965.7753258,1824.881576
1091,Alabama,6/9/20,281.3641105,246,323.5125,87.82675224,82.5,94,80.25155737,76.5,84.5,38.62327736,26,54,12.80768939,11.5,14.5,0,0,0,0,0,0,11,11,11,729,729,729,10.8108275,10.8108275,10.8108275,727.834656,727.834656,727.834656,observed,-8.894544501,observed,5596.597875,497,1348.25686,945.2793084,1859.658171
1092,Alabama,6/10/20,282.092377,248.4875,323.5125,88.00381706,82.5,94.20333333,80.3736675,76.5,85,38.81133971,27,53,12.78758922,11.5,14.503125,0,0,0,0,0,0,15,15,15,744,744,744,10.95747368,10.95747368,10.95747368,738.7921297,738.7921297,738.7921297,observed,-8.782989909,observed,5559.183228,567,1355.3993,930.5957844,1895.292105
1093,Alabama,6/11/20,282.2994693,249.5,324,88.20886307,83,94.5,80.50654848,76.5,85.5,39.13115266,27,54,12.7785471,11.5,14.5,0,0,0,0,0,0,11,11,11,755,755,755,11.09263217,11.09263217,11.09263217,749.8847618,749.8847618,749.8847618,observed,-8.659205327,observed,5516.771883,856,1364.383755,923.0764481,1943.458861
1094,Alabama,6/12/20,282.3439476,247.9875,324.525,88.3337431,83,94.5,80.59686013,76.5,85.5,38.58244047,26,55,12.75916061,11.5,14.5,0,0,0,0,0,0,14,14,14,769,769,769,11.21155153,11.21155153,11.21155153,761.0963134,761.0963134,761.0963134,observed,-8.533498862,observed,5475.747581,865,1372.500139,905.770176,1977.907171
1095,Alabama,6/13/20,282.0285532,243.9875,322.35,88.50375388,83,94.5,80.70111348,76.5,85.5,38.51560928,26,53,12.80842591,11.5,14.5,0,0,0,0,0,0,4,4,4,773,773,773,11.30936486,11.30936486,11.30936486,772.4056782,772.4056782,772.4056782,observed,-8.422809024,observed,5439.74005,891,1379.130535,887.9319309,2033.439518
1096,Alabama,6/14/20,281.9072383,246.3,320.7,88.65865005,83,94.75625,80.83142523,76.5,85.5,38.45874267,27,52,12.80860087,11.5,15,0,0,0,0,0,0,0,0,0,773,773,773,11.38117333,11.38117333,11.38117333,783.7868516,783.7868516,783.7868516,projected,-8.422809024,observed,5409.664439,1014,1384.482224,871.974855,2075.46051
1097,Alabama,6/15/20,282.6123127,247.9875,322.5125,88.84340193,83,95.3375,80.94127885,76.5,86,39.28288744,28,57,12.75779766,11.5,14.75625,0,0,0,0,0,0,1,1,1,774,774,774,11.42214739,11.42214739,11.42214739,795.2089989,795.2089989,795.2089989,projected,-7.762166271,observed,5384.450132,657,1394.288871,862.9133011,2122.756403
1098,Alabama,6/16/20,284.903986,252.475,325.0125,89.45363276,84.15,97.0125,81.52368474,77,87.8375,40.78907063,26.99285714,63,13.25074319,10.46111111,16.5,0,0,0,0,0,0,11,11,11,785,785,785,11.43344168,11.43344168,11.43344168,806.6424406,806.6424406,806.6424406,projected,-7.101523519,observed,5362.245099,640,1409.872583,855.3079779,2181.059748
1099,Alabama,6/17/20,286.5908988,252,335.0125,90.11556376,83.5,99.5125,82.14433,75.74958333,90.5,40.3282418,27,61,13.28728609,10.44375,17,0,0,0,0,0,0,5,5,5,790,790,790,11.44104564,11.44104564,11.44104564,818.0834863,818.0834863,818.0834863,projected,-6.440880767,projected,5414.816129,400,1425.604778,846.4335163,2243.299756
1100,Alabama,6/18/20,288.1262581,248.99375,345,90.67600968,81.5,103,82.68868437,73.74791667,94.0125,40.51161572,27,63,13.37383551,10.33333333,17.5,0,0,0,0,0,0,20,20,20,810,810,810,11.44868037,11.44868037,11.44868037,829.5321666,829.5321666,829.5321666,projected,-5.780238015,projected,5467.38716,894,1441.962574,841.2926915,2296.382913
1101,Alabama,6/19/20,290.4553155,245.1625,356.5125,91.4341221,79.16607143,107.5,83.40207892,71.41534091,98.5,40.72574602,27,63,13.49331246,10,18.5,0,0,0,0,0,0,12,12,12,822,822,822,11.45632999,11.45632999,11.45632999,840.9884966,840.9884966,840.9884966,projected,-5.119595262,projected,5519.95819,796,1458.564121,832.5409484,2363.557203
1102,Alabama,6/20/20,293.1686334,241.2421429,367.0125,92.20383229,76.5375,112.0125,84.09294413,69.36223776,103,41.09469636,27.30384615,63.025,13.52040224,9.845454545,18.5,0,0,0,0,0,0,16,16,16,838,838,838,11.46397819,11.46397819,11.46397819,852.4524748,852.4524748,852.4524748,projected,-5.119595262,projected,5572.529221,547,1469.226677,817.0104039,2402.532836
1103,Alabama,6/21/20,296.4388515,234.4982143,389.525,92.97010124,73.99791667,116.5,84.82128864,66.7263986,108.0125,41.60002981,27,67.00833333,13.537711,9.664285714,18.5,0,0,0,0,0,0,11.48451646,8.867138404,14.32604697,863.9369913,861.3196132,866.7785218,11.48451646,8.867138404,14.32604697,863.9369913,861.3196132,866.7785218,projected,-5.119595262,projected,5625.100251,,1474.468849,802.9207507,2429.741735
1104,Alabama,6/22/20,298.2361203,226.4395833,405,93.29762719,73.32954545,120,85.12989108,66.14583333,110.025,41.55071026,26.28357143,67,13.61021533,9.465,19.0125,0,0,0,0,0,0,11.51671252,8.8083785,14.64675876,875.4537038,870.2048193,881.4978673,11.51671252,8.8083785,14.64675876,875.4537038,870.2048193,881.4978673,projected,-5.119595262,projected,5677.671281,,1479.614462,790.6393747,2464.314477
1105,Alabama,6/23/20,299.180307,222.2928571,406.525,93.61216265,72.30714286,122.0125,85.42462983,65.15208333,113.5,41.62514496,26.32884615,67.805,13.63512468,9.330769231,19.5,0,0,0,0,0,0,11.55271878,8.748528991,14.925219,887.0064226,878.8745029,896.3960693,11.55271878,8.748528991,14.925219,887.0064226,878.8745029,896.3960693,projected,-5.119595262,projected,5730.242312,,1484.25132,768.9727989,2512.321312
1106,Alabama,6/24/20,300.7480762,218.3501374,418.05,94.0612524,71.49903846,126,85.8195524,63.76666667,116.0125,41.77430078,24.99807692,69,13.78263685,9.230357143,20,0,0,0,0,0,0,11.59049096,8.622616349,15.26056744,898.5969135,887.5597795,911.6961615,11.59049096,8.622616349,15.26056744,898.5969135,887.5597795,911.6961615,projected,-5.119595262,projected,5782.813342,,1489.248482,750.7562555,2544.358038
1107,Alabama,6/25/20,302.2068158,215.3321429,431.5125,94.55881101,69.53833333,128.5125,86.2638413,62.5375,119.0125,41.91908632,25.44675325,70.025,13.84971921,9.071309524,20,0,0,0,0,0,0,11.62996236,8.549397823,15.5658303,910.2268759,896.1795308,927.1516604,11.62996236,8.549397823,15.5658303,910.2268759,896.1795308,927.1516604,projected,-5.119595262,projected,5835.384373,,1494.715569,741.4613171,2580.795468
1108,Alabama,6/26/20,303.9825997,211.0711538,441.075,94.99941425,68.37857143,131.025,86.69033851,61.24951923,121.5125,42.47200397,25,74,13.87502915,8.928571429,21.5,0,0,0,0,0,0,11.67531699,8.392364967,15.92441027,921.9021929,904.7086355,942.9330731,11.67531699,8.392364967,15.92441027,921.9021929,904.7086355,942.9330731,projected,-5.119595262,projected,5887.955403,,1498.635703,731.8434252,2619.818295
1109,Alabama,6/27/20,305.2464841,205.3839286,447.6125,95.46398149,67.5375,135.0125,87.10153431,60.84230769,124.5,42.36004536,24.33,71,13.95016811,8.92827381,21.5,0,0,0,0,0,0,11.732138,8.26720414,16.3493441,933.6343309,913.0206342,958.9925846,11.732138,8.26720414,16.3493441,933.6343309,913.0206342,958.9925846,projected,-5.119595262,projected,5940.526433,,1500.833165,722.0303096,2662.244705
1110,Alabama,6/28/20,306.6164782,201.2105952,451.0125,96.02181156,66.21309524,137.5,87.60986976,60.07678571,127.0125,42.87993415,25.075,72.025,14.05662773,8.769230769,22,0,0,0,0,0,0,11.79895302,8.12146591,16.68192009,945.4332839,921.3811244,975.6395911,11.79895302,8.12146591,16.68192009,945.4332839,921.3811244,975.6395911,projected,-5.119595262,projected,5993.097464,,1502.212625,712.3309606,2681.944721
1111,Alabama,6/29/20,307.9573135,200.6248626,458.5625,96.67002276,65.24375,141.025,88.19552075,59.38214286,130.5,42.76298692,23.99642857,72,14.22095439,8.641369048,22.5,0,0,0,0,0,0,11.86020767,7.998340188,17.0535,957.2934916,929.4874453,992.760261,11.86020767,7.998340188,17.0535,957.2934916,929.4874453,992.760261,projected,-5.089315566,projected,6045.668494,,1503.006404,702.8601737,2693.395717
1112,Alabama,6/30/20,310.1550868,200.3769231,470.6125,97.38737884,64.21071429,145.0125,88.8541945,58.14107143,132.5,43.79331503,25.12142857,78,14.32164216,8.307142857,23,0,0,0,0,0,0,11.92119864,7.870727837,17.41252793,969.2146902,937.3581731,1010.215571,11.92119864,7.870727837,17.41252793,969.2146902,937.3581731,1010.215571,projected,-5.058737344,projected,6098.239524,,1503.173812,693.6093291,2730.152581
1113,Alabama,7/1/20,312.4296214,195.99375,484.525,98.11057336,62.52384615,148.5,89.56144159,56.77678571,136.5,44.02126819,24.13928571,76,14.44703004,8.283928571,23,0,0,0,0,0,0,11.98725954,7.763519841,17.76043697,981.2019498,945.121693,1028.423166,11.98725954,7.763519841,17.76043697,981.2019498,945.121693,1028.423166,projected,-5.027934409,projected,6150.810555,,1503.380838,682.1772071,2770.296975
1114,Alabama,7/2/20,315.4335571,194.1384615,492.5125,98.81025057,61.41619048,150.5,90.25147011,55.71428571,139.5,44.85119192,23.42619048,81.025,14.58498966,8.331666667,24.5,0,0,0,0,0,0,12.06551148,7.655820232,18.18362713,993.2674612,952.7789502,1046.595876,12.06551148,7.655820232,18.18362713,993.2674612,952.7789502,1046.595876,projected,-4.996978822,projected,6203.381585,,1503.843714,669.5352288,2798.550169
1115,Alabama,7/3/20,318.0004007,192.52375,507.0375,99.61690447,60.13928571,156.5,91.03537584,54.71428571,143.5125,44.91663636,22.99642857,82.025,14.76005615,8.213928571,24.5,0,0,0,0,0,0,12.1570617,7.554862952,18.61140673,1005.424523,960.7833628,1065.211501,12.1570617,7.554862952,18.61140673,1005.424523,960.7833628,1065.211501,projected,-4.965933722,projected,6255.952616,,1502.928409,656.6765504,2811.660831
1116,Alabama,7/4/20,320.571977,190.415,519.025,100.4280355,58.85178571,159,91.807729,53.42142857,147.5,44.83526558,22.99333333,80,14.81884207,8.065,25,0,0,0,0,0,0,12.26464499,7.464046173,19.09734267,1017.689168,968.7071363,1084.302876,12.26464499,7.464046173,19.09734267,1017.689168,968.7071363,1084.302876,projected,-4.934857124,projected,6308.523646,,1500.506048,643.5721292,2826.813182
1117,Alabama,7/5/20,322.881386,186.3410714,529.55,101.2337826,58.42452381,164.0375,92.56050894,52.85535714,151.0125,45.17014866,23.42142857,81,14.92496236,7.933214286,26,0,0,0,0,0,0,12.39212067,7.353747367,19.74173013,1030.081289,975.9255635,1103.884509,12.39212067,7.353747367,19.74173013,1030.081289,975.9255635,1103.884509,projected,-4.903795579,projected,6361.094676,,1497.356019,630.9525799,2837.482887
1118,Alabama,7/6/20,325.330856,180.6053571,543.55,101.9679908,57.70714286,167.525,93.23331959,52.30769231,153.0625,45.28877969,23.49583333,83.025,14.95433295,7.855357143,26,0,0,0,0,0,0,12.52177395,7.243880927,20.24239731,1042.603063,983.0604389,1123.554281,12.52177395,7.243880927,20.24239731,1042.603063,983.0604389,1123.554281,projected,-4.872792513,projected,6413.665707,,1493.469865,618.573443,2854.257725
1119,Alabama,7/7/20,327.1761405,176.5092857,552.5375,102.5512009,57.06630952,168.0625,93.75408104,51.85714286,156.0375,45.61694564,22.42362637,85,15.02184691,7.785302198,26.5125,0,0,0,0,0,0,12.63331985,7.123727353,20.82088084,1055.236382,990.3458245,1144.248061,12.63331985,7.123727353,20.82088084,1055.236382,990.3458245,1144.248061,projected,-4.84189087,projected,6466.236737,,1488.838162,605.6202913,2877.314025
1120,Alabama,7/8/20,328.9612642,172.9044643,568.5125,103.0079512,56.32857143,172,94.16453139,50.92607143,158.5125,45.76426077,22.225,89,15.02946947,7.498214286,26.5,0,0,0,0,0,0,12.72726213,7.024385978,21.24128571,1067.963645,997.2846489,1164.949584,12.72726213,7.024385978,21.24128571,1067.963645,997.2846489,1164.949584,projected,-4.811132924,projected,6518.807768,,1484.273712,592.744858,2900.340109
1121,Alabama,7/9/20,330.3895192,173.0678571,572.05,103.4639857,55.36964286,176,94.57814696,50.13214286,163.0125,46.18369988,21.33269231,89,15.06706372,7.426785714,27,0,0,0,0,0,0,12.80203874,6.896060193,21.59535968,1080.765683,1004.675729,1185.952377,12.80203874,6.896060193,21.59535968,1080.765683,1004.675729,1185.952377,projected,-4.780556106,projected,6571.378798,,1480.008965,581.0607207,2924.021284
1122,Alabama,7/10/20,331.4624465,171.0296429,585.525,103.8947824,54.51423077,179.025,94.96482336,49.14107143,166.5125,45.85335547,20.71071429,90,15.11596482,7.425,27.0125,0,0,0,0,0,0,12.85623063,6.774013972,21.87492153,1093.621914,1012.123436,1206.938176,12.85623063,6.774013972,21.87492153,1093.621914,1012.123436,1206.938176,projected,-4.750181075,projected,6623.949828,,1474.729348,569.3367963,2945.172578
1123,Alabama,7/11/20,333.0239913,167.1914286,592.5625,104.2976011,53.21392857,183.0125,95.3059794,48.07678571,170.0125,46.33760024,20.79666667,91.025,15.17944635,7.131666667,29,0,0,0,0,0,0,12.90080461,6.658097764,22.23257547,1106.522719,1019.230873,1229.842511,12.90080461,6.658097764,22.23257547,1106.522719,1019.230873,1229.842511,projected,-4.720023967,projected,6676.520859,,1468.289707,556.2872407,2963.463252
1124,Alabama,7/12/20,334.2294265,164.1789286,605.025,104.6431414,51.79071429,186.0125,95.57136835,46.53153846,173.525,46.32283361,20.28214286,95,15.22449472,7.131785714,28.5,0,0,0,0,0,0,12.94308471,6.538863439,22.65889544,1119.465803,1026.272695,1252.537348,12.94308471,6.538863439,22.65889544,1119.465803,1026.272695,1252.537348,projected,-4.690100411,projected,6729.091889,,1461.298107,544.9187314,2980.220651
